NX_A0A075B6J9	ENSP00000374845
NX_Q15915	ENSP00000419664
NX_Q15928	ENSP00000424403
NX_Q15928	ENSP00000425799
NX_Q15937	ENSP00000438418
NX_Q15937	ENSP00000478201
NX_Q15937	ENSP00000484833
NX_Q15942	ENSP00000346417
NX_Q15942	ENSP00000400537
NX_Q15942	ENSP00000403714
NX_Q15942	ENSP00000411230
NX_Q15942	ENSP00000413467
NX_Q15973	ENSP00000463191
NX_Q16134	ENSP00000422735
NX_Q16134	ENSP00000425661
NX_Q16143	ENSP00000479489
NX_Q16181	ENSP00000381992
NX_Q16181	ENSP00000381993
NX_Q16181	ENSP00000413507
NX_Q16181	ENSP00000444240
NX_Q16181	ENSP00000489044
NX_Q16181	ENSP00000489192
NX_Q16181	ENSP00000489466
NX_Q16181	ENSP00000489480
NX_Q16181	ENSP00000489538
NX_Q16181	ENSP00000489596
NX_Q16186	ENSP00000479008
NX_Q16186	ENSP00000480756
NX_Q16206	ENSP00000400304
NX_Q16206	ENSP00000478608
NX_Q16236	ENSP00000391291
NX_Q16236	ENSP00000391590
NX_Q16236	ENSP00000400073
NX_Q16236	ENSP00000410015
NX_Q16236	ENSP00000412191
NX_Q16236	ENSP00000416308
NX_Q16236	ENSP00000464920
NX_Q16236	ENSP00000468089
NX_Q16254	ENSP00000454477
NX_Q16254	ENSP00000457239
NX_Q16254	ENSP00000458082
NX_Q16254	ENSP00000458706
NX_Q16288	ENSP00000437773
NX_Q16288	ENSP00000453511
NX_Q16288	ENSP00000473315
NX_Q16288	ENSP00000473475
NX_Q16288	ENSP00000473656
NX_Q16288	ENSP00000480693
NX_Q16288	ENSP00000486784
NX_Q16342	ENSP00000167218
NX_Q16342	ENSP00000439236
NX_Q16342	ENSP00000439914
NX_Q16342	ENSP00000440117
NX_Q16342	ENSP00000441098
NX_Q16342	ENSP00000441977
NX_Q16342	ENSP00000444066
NX_Q16342	ENSP00000481860
NX_Q16348	ENSP00000418704
NX_Q16363	ENSP00000243219
NX_Q16363	ENSP00000357629
NX_Q16363	ENSP00000412136
NX_Q16363	ENSP00000427837
NX_Q16363	ENSP00000427865
NX_Q16363	ENSP00000428583
NX_Q16363	ENSP00000430336
NX_Q16363	ENSP00000430415
NX_Q16378	ENSP00000443939
NX_Q16378	ENSP00000459468
NX_Q16378	ENSP00000461332
NX_Q16378	ENSP00000461695
NX_Q16378	ENSP00000477689
NX_Q16378	ENSP00000481571
NX_Q16378	ENSP00000482363
NX_Q16378	ENSP00000487830
NX_Q16378	ENSP00000488385
NX_Q16378	ENSP00000488607
NX_Q16394	ENSP00000400372
NX_Q16394	ENSP00000407299
NX_Q16401	ENSP00000363030
NX_Q16401	ENSP00000435773
NX_Q16401	ENSP00000487480
NX_Q16445	ENSP00000427989
NX_Q16445	ENSP00000429943
NX_Q16445	ENSP00000430212
NX_Q16445	ENSP00000430527
NX_Q16478	ENSP00000469135
NX_Q16512	ENSP00000465842
NX_Q16512	ENSP00000465867
NX_Q16512	ENSP00000466367
NX_Q16512	ENSP00000466819
NX_Q16512	ENSP00000467422
NX_Q16512	ENSP00000468497
NX_Q16513	ENSP00000317851
NX_Q16513	ENSP00000389076
NX_Q16513	ENSP00000401125
NX_Q16520	ENSP00000450486
NX_Q16526	ENSP00000447738
NX_Q16527	ENSP00000449824
NX_Q16527	ENSP00000450143
NX_Q16531	ENSP00000440269
NX_Q16531	ENSP00000440660
NX_Q16531	ENSP00000441825
NX_Q16531	ENSP00000444105
NX_Q16531	ENSP00000445554
NX_Q16531	ENSP00000445844
NX_Q16534	ENSP00000460265
NX_Q16534	ENSP00000461455
NX_Q16538	ENSP00000371752
NX_Q16538	ENSP00000475912
NX_Q16539	ENSP00000417065
NX_Q16539	ENSP00000417531
NX_Q16539	ENSP00000419141
NX_Q16539	ENSP00000419837
NX_Q16539	ENSP00000478079
NX_Q16540	ENSP00000370925
NX_Q16540	ENSP00000380462
NX_Q16540	ENSP00000380465
NX_Q16540	ENSP00000407156
NX_Q16543	ENSP00000464889
NX_Q16543	ENSP00000464971
NX_Q16543	ENSP00000465724
NX_Q16543	ENSP00000465941
NX_Q16543	ENSP00000467747
NX_Q16549	ENSP00000431181
NX_Q16549	ENSP00000433252
NX_Q16549	ENSP00000433841
NX_Q16549	ENSP00000436459
NX_Q16549	ENSP00000441944
NX_Q16553	ENSP00000428365
NX_Q16553	ENSP00000428467
NX_Q16553	ENSP00000430131
NX_Q16553	ENSP00000430700
NX_Q16553	ENSP00000430770
NX_Q16553	ENSP00000430796
NX_Q16553	ENSP00000482517
NX_Q16553	ENSP00000487664
NX_Q16553	ENSP00000487700
NX_Q16553	ENSP00000488115
NX_Q16553	ENSP00000488121
NX_Q16553	ENSP00000488311
NX_Q16553	ENSP00000488414
NX_Q16553	ENSP00000488421
NX_Q16553	ENSP00000488443
NX_Q16553	ENSP00000488556
NX_Q16553	ENSP00000488559
NX_Q16553	ENSP00000488627
NX_Q16553	ENSP00000488743
NX_Q16553	ENSP00000488891
NX_Q16555	ENSP00000427954
NX_Q16557	ENSP00000468936
NX_Q16557	ENSP00000469292
NX_Q16563	ENSP00000417473
NX_Q16563	ENSP00000419070
NX_Q16563	ENSP00000489167
NX_Q16566	ENSP00000421606
NX_Q16566	ENSP00000423761
NX_Q16566	ENSP00000424912
NX_Q16566	ENSP00000426940
NX_Q16570	ENSP00000398406
NX_Q16576	ENSP00000386068
NX_Q16576	ENSP00000392714
NX_Q16576	ENSP00000402796
NX_Q16576	ENSP00000415747
NX_Q16576	ENSP00000417507
NX_Q16576	ENSP00000417791
NX_Q16581	ENSP00000444500
NX_Q16584	ENSP00000431506
NX_Q16584	ENSP00000432068
NX_Q16584	ENSP00000435237
NX_Q16584	ENSP00000435970
NX_Q16585	ENSP00000421235
NX_Q16585	ENSP00000425818
NX_Q16586	ENSP00000422030
NX_Q16586	ENSP00000422817
NX_Q16586	ENSP00000423168
NX_Q16586	ENSP00000426104
NX_Q16586	ENSP00000426571
NX_Q16586	ENSP00000426606
NX_Q16587	ENSP00000397011
NX_Q16589	ENSP00000346379
NX_Q16589	ENSP00000426085
NX_Q16594	ENSP00000425798
NX_Q16594	ENSP00000425944
NX_Q16594	ENSP00000426283
NX_Q16594	ENSP00000427343
NX_Q16594	ENSP00000427617
NX_Q16595	ENSP00000418015
NX_Q16595	ENSP00000419243
NX_Q16602	ENSP00000376177
NX_Q16602	ENSP00000386599
NX_Q16602	ENSP00000386972
NX_Q16602	ENSP00000387190
NX_Q16602	ENSP00000415626
NX_Q16611	ENSP00000353878
NX_Q16612	ENSP00000422046
NX_Q16612	ENSP00000422278
NX_Q16612	ENSP00000422514
NX_Q16612	ENSP00000423320
NX_Q16612	ENSP00000426834
NX_Q16612	ENSP00000427476
NX_Q16612	ENSP00000427595
NX_Q16613	ENSP00000468239
NX_Q16613	ENSP00000468717
NX_Q16617	ENSP00000468910
NX_Q16617	ENSP00000469370
NX_Q16617	ENSP00000471163
NX_Q16617	ENSP00000473204
NX_Q16621	ENSP00000446929
NX_Q16623	ENSP00000378583
NX_Q16623	ENSP00000378584
NX_Q16627	ENSP00000482426
NX_Q16627	ENSP00000483186
NX_Q16627	ENSP00000483302
NX_Q16627	ENSP00000484818
NX_Q16627	ENSP00000487948
NX_Q16627	ENSP00000488545
NX_Q16629	ENSP00000386806
NX_Q16629	ENSP00000392300
NX_Q16629	ENSP00000400246
NX_Q16629	ENSP00000401202
NX_Q16629	ENSP00000408868
NX_Q16629	ENSP00000416516
NX_Q16630	ENSP00000391437
NX_Q16630	ENSP00000446670
NX_Q16630	ENSP00000450206
NX_Q16633	ENSP00000433527
NX_Q16635	ENSP00000358791
NX_Q16635	ENSP00000398193
NX_Q16635	ENSP00000406257
NX_Q16635	ENSP00000479311
NX_Q16635	ENSP00000480133
NX_Q16635	ENSP00000481645
NX_Q16635	ENSP00000482070
NX_Q16635	ENSP00000483636
NX_Q16637	ENSP00000422679
NX_Q16637	ENSP00000423298
NX_Q16637	ENSP00000424282
NX_Q16637	ENSP00000424799
NX_Q16637	ENSP00000430657
NX_Q16637	ENSP00000475331
NX_Q16637	ENSP00000475824
NX_Q16637	ENSP00000477720
NX_Q16637	ENSP00000477738
NX_Q16637	ENSP00000478274
NX_Q16637	ENSP00000478583
NX_Q16637	ENSP00000479920
NX_Q16637	ENSP00000480541
NX_Q16637	ENSP00000480906
NX_Q16637	ENSP00000481427
NX_Q16637	ENSP00000482226
NX_Q16637	ENSP00000482966
NX_Q16637	ENSP00000483515
NX_Q16637	ENSP00000483768
NX_Q16637	ENSP00000483819
NX_Q16637	ENSP00000485595
NX_Q16637	ENSP00000485777
NX_Q16637	ENSP00000485830
NX_Q16637	ENSP00000486022
NX_Q16637	ENSP00000486030
NX_Q16637	ENSP00000486268
NX_Q16637	ENSP00000486539
NX_Q16637	ENSP00000486922
NX_Q16637	ENSP00000487015
NX_Q16637	ENSP00000487029
NX_Q16637	ENSP00000487162
NX_Q16637	ENSP00000487186
NX_Q16637	ENSP00000487193
NX_Q16637	ENSP00000487206
NX_Q16637	ENSP00000487289
NX_Q16637	ENSP00000487421
NX_Q16643	ENSP00000421465
NX_Q16643	ENSP00000422854
NX_Q16643	ENSP00000423208
NX_Q16643	ENSP00000425546
NX_Q16644	ENSP00000394894
NX_Q16644	ENSP00000402045
NX_Q16644	ENSP00000410970
NX_Q16650	ENSP00000393934
NX_Q16651	ENSP00000457673
NX_Q16651	ENSP00000458056
NX_Q16653	ENSP00000259891
NX_Q16653	ENSP00000352534
NX_Q16653	ENSP00000366086
NX_Q16653	ENSP00000366101
NX_Q16653	ENSP00000373013
NX_Q16653	ENSP00000373017
NX_Q16653	ENSP00000373126
NX_Q16653	ENSP00000373127
NX_Q16653	ENSP00000383509
NX_Q16653	ENSP00000383510
NX_Q16653	ENSP00000383512
NX_Q16653	ENSP00000383525
NX_Q16653	ENSP00000383526
NX_Q16653	ENSP00000383528
NX_Q16653	ENSP00000387448
NX_Q16653	ENSP00000389022
NX_Q16653	ENSP00000389221
NX_Q16653	ENSP00000390469
NX_Q16653	ENSP00000390632
NX_Q16653	ENSP00000390682
NX_Q16653	ENSP00000390785
NX_Q16653	ENSP00000391516
NX_Q16653	ENSP00000391898
NX_Q16653	ENSP00000392661
NX_Q16653	ENSP00000394156
NX_Q16653	ENSP00000394873
NX_Q16653	ENSP00000395005
NX_Q16653	ENSP00000395146
NX_Q16653	ENSP00000395304
NX_Q16653	ENSP00000396344
NX_Q16653	ENSP00000397101
NX_Q16653	ENSP00000397723
NX_Q16653	ENSP00000397837
NX_Q16653	ENSP00000398197
NX_Q16653	ENSP00000398394
NX_Q16653	ENSP00000399240
NX_Q16653	ENSP00000400564
NX_Q16653	ENSP00000400681
NX_Q16653	ENSP00000401457
NX_Q16653	ENSP00000401609
NX_Q16653	ENSP00000402139
NX_Q16653	ENSP00000402247
NX_Q16653	ENSP00000402363
NX_Q16653	ENSP00000403058
NX_Q16653	ENSP00000403235
NX_Q16653	ENSP00000403380
NX_Q16653	ENSP00000404149
NX_Q16653	ENSP00000404245
NX_Q16653	ENSP00000404362
NX_Q16653	ENSP00000404537
NX_Q16653	ENSP00000404957
NX_Q16653	ENSP00000406627
NX_Q16653	ENSP00000407143
NX_Q16653	ENSP00000408039
NX_Q16653	ENSP00000409394
NX_Q16653	ENSP00000409534
NX_Q16653	ENSP00000410268
NX_Q16653	ENSP00000410699
NX_Q16653	ENSP00000411489
NX_Q16653	ENSP00000413364
NX_Q16653	ENSP00000413370
NX_Q16653	ENSP00000414146
NX_Q16653	ENSP00000414489
NX_Q16653	ENSP00000414862
NX_Q16653	ENSP00000415883
NX_Q16653	ENSP00000418090
NX_Q16653	ENSP00000418872
NX_Q16653	ENSP00000420250
NX_Q16653	ENSP00000446871
NX_Q16653	ENSP00000447099
NX_Q16653	ENSP00000448732
NX_Q16653	ENSP00000448879
NX_Q16653	ENSP00000449213
NX_Q16653	ENSP00000449683
NX_Q16656	ENSP00000394877
NX_Q16658	ENSP00000383982
NX_Q16658	ENSP00000404506
NX_Q16658	ENSP00000409967
NX_Q16663	ENSP00000477788
NX_Q16663	ENSP00000484078
NX_Q16663	ENSP00000484262
NX_Q16663	ENSP00000488746
NX_Q16665	ENSP00000378446
NX_Q16666	ENSP00000342741
NX_Q16666	ENSP00000406406
NX_Q16666	ENSP00000407052
NX_Q16666	ENSP00000456094
NX_Q16666	ENSP00000456129
NX_Q16666	ENSP00000458084
NX_Q16667	ENSP00000378944
NX_Q16667	ENSP00000396451
NX_Q16667	ENSP00000440404
NX_Q16667	ENSP00000445572
NX_Q16667	ENSP00000450711
NX_Q16667	ENSP00000479875
NX_Q16667	ENSP00000480289
NX_Q16670	ENSP00000478769
NX_Q16670	ENSP00000481024
NX_Q16671	ENSP00000455338
NX_Q16674	ENSP00000470641
NX_Q16674	ENSP00000471439
NX_Q16674	ENSP00000472982
NX_Q16678	ENSP00000478839
NX_Q16678	ENSP00000479876
NX_Q16698	ENSP00000427936
NX_Q16698	ENSP00000428162
NX_Q16698	ENSP00000428533
NX_Q16698	ENSP00000428701
NX_Q16698	ENSP00000429096
NX_Q16698	ENSP00000429551
NX_Q16698	ENSP00000430561
NX_Q16698	ENSP00000430759
NX_Q16698	ENSP00000431045
NX_Q16718	ENSP00000368072
NX_Q16718	ENSP00000417331
NX_Q16718	ENSP00000418633
NX_Q16718	ENSP00000481232
NX_Q16718	ENSP00000484180
NX_Q16719	ENSP00000387296
NX_Q16719	ENSP00000401190
NX_Q16719	ENSP00000481930
NX_Q16719	ENSP00000482009
NX_Q16719	ENSP00000484801
NX_Q16740	ENSP00000469124
NX_Q16740	ENSP00000470098
NX_Q16740	ENSP00000472227
NX_Q16760	ENSP00000390970
NX_Q16760	ENSP00000395530
NX_Q16760	ENSP00000407938
NX_Q16760	ENSP00000485047
NX_Q16760	ENSP00000486226
NX_Q16760	ENSP00000486850
NX_Q16760	ENSP00000487210
NX_Q16760	ENSP00000487220
NX_Q16760	ENSP00000487423
NX_Q16760	ENSP00000487483
NX_Q16762	ENSP00000400764
NX_Q16763	ENSP00000466388
NX_Q16763	ENSP00000467409
NX_Q16769	ENSP00000385391
NX_Q16769	ENSP00000389227
NX_Q16772	ENSP00000360007
NX_Q16772	ENSP00000399142
NX_Q16773	ENSP00000390377
NX_Q16773	ENSP00000392354
NX_Q16773	ENSP00000412402
NX_Q16774	ENSP00000355682
NX_Q16774	ENSP00000355683
NX_Q16774	ENSP00000355684
NX_Q16774	ENSP00000401832
NX_Q16774	ENSP00000403664
NX_Q16774	ENSP00000407604
NX_Q16775	ENSP00000455355
NX_Q16775	ENSP00000455422
NX_Q16775	ENSP00000455970
NX_Q16775	ENSP00000457986
NX_Q16787	ENSP00000464836
NX_Q16787	ENSP00000466658
NX_Q16787	ENSP00000467473
NX_Q16787	ENSP00000467662
NX_Q16787	ENSP00000468315
NX_Q16787	ENSP00000468316
NX_Q16790	ENSP00000482050
NX_Q16795	ENSP00000439818
NX_Q16795	ENSP00000440305
NX_Q16798	ENSP00000315255
NX_Q16798	ENSP00000431182
NX_Q16798	ENSP00000434431
NX_Q16798	ENSP00000434690
NX_Q16798	ENSP00000435427
NX_Q16798	ENSP00000437204
NX_Q16799	ENSP00000378525
NX_Q16816	ENSP00000378817
NX_Q16816	ENSP00000389721
NX_Q16816	ENSP00000397193
NX_Q16816	ENSP00000441528
NX_Q16819	ENSP00000480465
NX_Q16820	ENSP00000462038
NX_Q16820	ENSP00000463280
NX_Q16821	ENSP00000401278
NX_Q16822	ENSP00000441826
NX_Q16822	ENSP00000452748
NX_Q16822	ENSP00000453444
NX_Q16822	ENSP00000453528
NX_Q16822	ENSP00000453656
NX_Q16822	ENSP00000453751
NX_Q16822	ENSP00000453791
NX_Q16822	ENSP00000453998
NX_Q16822	ENSP00000454011
NX_Q16822	ENSP00000454020
NX_Q16825	ENSP00000443951
NX_Q16825	ENSP00000450847
NX_Q16825	ENSP00000451401
NX_Q16827	ENSP00000445621
NX_Q16827	ENSP00000446201
NX_Q16828	ENSP00000446858
NX_Q16828	ENSP00000449838
NX_Q16829	ENSP00000418566
NX_Q16831	ENSP00000387607
NX_Q16831	ENSP00000390118
NX_Q16831	ENSP00000396820
NX_Q16831	ENSP00000405209
NX_Q16831	ENSP00000414963
NX_Q16832	ENSP00000391310
NX_Q16832	ENSP00000396864
NX_Q16832	ENSP00000400309
NX_Q16832	ENSP00000417030
NX_Q16836	ENSP00000425254
NX_Q16836	ENSP00000425952
NX_Q16836	ENSP00000486771
NX_Q16849	ENSP00000388429
NX_Q16849	ENSP00000395379
NX_Q16849	ENSP00000396464
NX_Q16849	ENSP00000396842
NX_Q16849	ENSP00000397105
NX_Q16849	ENSP00000408036
NX_Q16849	ENSP00000475591
NX_Q16850	ENSP00000394268
NX_Q16850	ENSP00000412536
NX_Q16851	ENSP00000417286
NX_Q16851	ENSP00000417358
NX_Q16851	ENSP00000417801
NX_Q16851	ENSP00000418179
NX_Q16851	ENSP00000418206
NX_Q16851	ENSP00000418375
NX_Q16851	ENSP00000418619
NX_Q16851	ENSP00000418642
NX_Q16851	ENSP00000419019
NX_Q16851	ENSP00000419238
NX_Q16851	ENSP00000419335
NX_Q16851	ENSP00000419442
NX_Q16851	ENSP00000419548
NX_Q16851	ENSP00000419551
NX_Q16851	ENSP00000420131
NX_Q16851	ENSP00000420342
NX_Q16851	ENSP00000420760
NX_Q16851	ENSP00000486008
NX_Q16851	ENSP00000486332
NX_Q16853	ENSP00000464787
NX_Q16853	ENSP00000465913
NX_Q16853	ENSP00000468043
NX_Q16873	ENSP00000385627
NX_Q16873	ENSP00000427299
NX_Q16875	ENSP00000369105
NX_Q16875	ENSP00000369111
NX_Q16875	ENSP00000390285
NX_Q16875	ENSP00000404995
NX_Q16875	ENSP00000416677
NX_Q16875	ENSP00000432356
NX_Q16875	ENSP00000433771
NX_Q16875	ENSP00000434342
NX_Q16875	ENSP00000434628
NX_Q16875	ENSP00000436885
NX_Q16875	ENSP00000486311
NX_Q16875	ENSP00000487277
NX_Q16877	ENSP00000388394
NX_Q16877	ENSP00000393047
NX_Q16877	ENSP00000407657
NX_Q16877	ENSP00000415764
NX_Q16880	ENSP00000421446
NX_Q16881	ENSP00000347020
NX_Q16881	ENSP00000373506
NX_Q16881	ENSP00000380844
NX_Q16881	ENSP00000412045
NX_Q16881	ENSP00000431294
NX_Q16881	ENSP00000431925
NX_Q16881	ENSP00000432273
NX_Q16881	ENSP00000433507
NX_Q16881	ENSP00000433599
NX_Q16881	ENSP00000433732
NX_Q16881	ENSP00000433887
NX_Q16881	ENSP00000433935
NX_Q16881	ENSP00000436229
NX_Q16890	ENSP00000306285
NX_Q16890	ENSP00000432806
NX_Q16890	ENSP00000434743
NX_Q16890	ENSP00000436953
NX_Q16891	ENSP00000254636
NX_Q16891	ENSP00000387227
NX_Q16891	ENSP00000387237
NX_Q16891	ENSP00000415762
NX_Q16891	ENSP00000482042
NX_Q17R31	ENSP00000431379
NX_Q17R31	ENSP00000432006
NX_Q17R31	ENSP00000432730
NX_Q17R31	ENSP00000433143
NX_Q17R31	ENSP00000434276
NX_Q17R31	ENSP00000434428
NX_Q17R31	ENSP00000436364
NX_Q17R31	ENSP00000475492
NX_Q17R60	ENSP00000358968
NX_Q17R60	ENSP00000358980
NX_Q17R60	ENSP00000481913
NX_Q17R89	ENSP00000262444
NX_Q17R89	ENSP00000437542
NX_Q17R89	ENSP00000462141
NX_Q17R89	ENSP00000463905
NX_Q17R89	ENSP00000465509
NX_Q17R89	ENSP00000482851
NX_Q17R98	ENSP00000423130
NX_Q17R98	ENSP00000424456
NX_Q17R98	ENSP00000424541
NX_Q17RB8	ENSP00000432130
NX_Q17RB8	ENSP00000433327
NX_Q17RB8	ENSP00000434090
NX_Q17RB8	ENSP00000436770
NX_Q17RB8	ENSP00000451692
NX_Q17RC7	ENSP00000454036
NX_Q17RC7	ENSP00000454163
NX_Q17RC7	ENSP00000454174
NX_Q17RD7	ENSP00000490266
NX_Q17RF5	ENSP00000421429
NX_Q17RF5	ENSP00000479147
NX_Q17RG1	ENSP00000458045
NX_Q17RG1	ENSP00000462122
NX_Q17RG1	ENSP00000462732
NX_Q17RG1	ENSP00000463249
NX_Q17RM4	ENSP00000415532
NX_Q17RN3	ENSP00000467878
NX_Q17RN3	ENSP00000467974
NX_Q17RN3	ENSP00000468553
NX_Q17RS7	ENSP00000433180
NX_Q17RS7	ENSP00000435143
NX_Q17RS7	ENSP00000481385
NX_Q17RW2	ENSP00000409515
NX_Q17RW2	ENSP00000432605
NX_Q17RW2	ENSP00000434740
NX_Q17RY0	ENSP00000429048
NX_Q17RY0	ENSP00000429423
NX_Q17RY0	ENSP00000430345
NX_Q17RY6	ENSP00000427749
NX_Q17RY6	ENSP00000428432
NX_Q19AV6	ENSP00000462208
NX_Q19AV6	ENSP00000462590
NX_Q19AV6	ENSP00000462598
NX_Q19AV6	ENSP00000463327
NX_Q19AV6	ENSP00000463444
NX_Q19AV6	ENSP00000463592
NX_Q19AV6	ENSP00000464227
NX_Q19AV6	ENSP00000464371
NX_Q19AV6	ENSP00000464463
NX_Q19AV6	ENSP00000464500
NX_Q19AV6	ENSP00000464605
NX_Q1ED39	ENSP00000454329
NX_Q1ED39	ENSP00000455015
NX_Q1ED39	ENSP00000455369
NX_Q1EHB4	ENSP00000435053
NX_Q1EHB4	ENSP00000436011
NX_Q1HG43	ENSP00000415512
NX_Q1HG43	ENSP00000452782
NX_Q1HG43	ENSP00000452795
NX_Q1HG43	ENSP00000453217
NX_Q1HG43	ENSP00000453295
NX_Q1HG43	ENSP00000453614
NX_Q1HG43	ENSP00000453809
NX_Q1HG43	ENSP00000454117
NX_Q1HG43	ENSP00000480154
NX_Q1MSJ5	ENSP00000428694
NX_Q1MSJ5	ENSP00000428793
NX_Q1MSJ5	ENSP00000429546
NX_Q1RMZ1	ENSP00000408654
NX_Q1X8D7	ENSP00000454309
NX_Q1X8D7	ENSP00000454794
NX_Q1X8D7	ENSP00000455018
NX_Q1X8D7	ENSP00000455211
NX_Q1X8D7	ENSP00000455799
NX_Q1X8D7	ENSP00000456164
NX_Q1X8D7	ENSP00000456347
NX_Q1X8D7	ENSP00000456517
NX_Q1X8D7	ENSP00000456814
NX_Q1X8D7	ENSP00000464367
NX_Q1X8D7	ENSP00000464675
NX_Q1XH10	ENSP00000410041
NX_Q1XH10	ENSP00000442432
NX_Q1ZYL8	ENSP00000378709
NX_Q1ZYL8	ENSP00000481223
NX_Q1ZYL8	ENSP00000483922
NX_Q1ZYL8	ENSP00000484309
NX_Q1ZYL8	ENSP00000484639
NX_Q1ZZU3	ENSP00000361989
NX_Q1ZZU3	ENSP00000411469
NX_Q1ZZU3	ENSP00000419719
NX_Q1ZZU3	ENSP00000476650
NX_Q1ZZU3	ENSP00000477295
NX_Q24JP5	ENSP00000437848
NX_Q24JP5	ENSP00000439716
NX_Q24JP5	ENSP00000439717
NX_Q24JP5	ENSP00000442754
NX_Q24JQ0	ENSP00000433605
NX_Q24JQ0	ENSP00000433795
NX_Q24JQ0	ENSP00000435139
NX_Q24JQ0	ENSP00000440152
NX_Q24JQ0	ENSP00000462199
NX_Q24JQ0	ENSP00000462979
NX_Q24JQ0	ENSP00000463348
NX_Q24JQ0	ENSP00000464008
NX_Q24JQ0	ENSP00000464174
NX_Q27J81	ENSP00000252527
NX_Q27J81	ENSP00000483829
NX_Q29718	ENSP00000352656
NX_Q29718	ENSP00000405931
NX_Q29718	ENSP00000411954
NX_Q29718	ENSP00000433363
NX_Q29836	ENSP00000405931
NX_Q29865	ENSP00000365412
NX_Q29865	ENSP00000372819
NX_Q29865	ENSP00000391250
NX_Q29865	ENSP00000393458
NX_Q29865	ENSP00000397867
NX_Q29865	ENSP00000400410
NX_Q29865	ENSP00000404526
NX_Q29865	ENSP00000410214
NX_Q29865	ENSP00000433088
NX_Q29940	ENSP00000352656
NX_Q29940	ENSP00000405931
NX_Q29940	ENSP00000411954
NX_Q29940	ENSP00000433363
NX_Q29960	ENSP00000365412
NX_Q29960	ENSP00000372819
NX_Q29960	ENSP00000388708
NX_Q29960	ENSP00000390282
NX_Q29960	ENSP00000390860
NX_Q29960	ENSP00000393374
NX_Q29960	ENSP00000400410
NX_Q29960	ENSP00000407494
NX_Q29960	ENSP00000431347
NX_Q29963	ENSP00000365412
NX_Q29963	ENSP00000372819
NX_Q29963	ENSP00000391250
NX_Q29963	ENSP00000393458
NX_Q29963	ENSP00000397867
NX_Q29963	ENSP00000400410
NX_Q29963	ENSP00000404526
NX_Q29963	ENSP00000410214
NX_Q29963	ENSP00000433088
NX_Q29974	ENSP00000480667
NX_Q29980	ENSP00000252229
NX_Q29980	ENSP00000373006
NX_Q29980	ENSP00000382103
NX_Q29980	ENSP00000383167
NX_Q29980	ENSP00000387401
NX_Q29980	ENSP00000393355
NX_Q29980	ENSP00000398212
NX_Q29980	ENSP00000398412
NX_Q29980	ENSP00000400122
NX_Q29980	ENSP00000402484
NX_Q29980	ENSP00000407092
NX_Q29980	ENSP00000407561
NX_Q29980	ENSP00000409347
NX_Q29980	ENSP00000409414
NX_Q29980	ENSP00000442345
NX_Q29980	ENSP00000477804
NX_Q29983	ENSP00000383176
NX_Q29983	ENSP00000383179
NX_Q29983	ENSP00000395645
NX_Q29983	ENSP00000398552
NX_Q29983	ENSP00000402134
NX_Q29983	ENSP00000402410
NX_Q29983	ENSP00000404397
NX_Q29983	ENSP00000407264
NX_Q29983	ENSP00000413079
NX_Q29983	ENSP00000433021
NX_Q29983	ENSP00000446963
NX_Q29983	ENSP00000482382
NX_Q29RF7	ENSP00000424510
NX_Q29RF7	ENSP00000424531
NX_Q29RF7	ENSP00000425386
NX_Q2HXU8	ENSP00000444909
NX_Q2KHM9	ENSP00000444946
NX_Q2KHM9	ENSP00000458247
NX_Q2KHM9	ENSP00000458983
NX_Q2KHM9	ENSP00000459530
NX_Q2KHM9	ENSP00000460156
NX_Q2KHN1	ENSP00000325794
NX_Q2KHN1	ENSP00000454886
NX_Q2KHR2	ENSP00000453376
NX_Q2KHR2	ENSP00000453611
NX_Q2KHR3	ENSP00000432136
NX_Q2KHR3	ENSP00000436870
NX_Q2KHT3	ENSP00000389743
NX_Q2KHT3	ENSP00000389963
NX_Q2KHT4	ENSP00000336857
NX_Q2KHT4	ENSP00000439676
NX_Q2KHT4	ENSP00000440684
NX_Q2KHT4	ENSP00000445884
NX_Q2LD37	ENSP00000304374
NX_Q2LD37	ENSP00000393219
NX_Q2LD37	ENSP00000394909
NX_Q2LD37	ENSP00000397543
NX_Q2LD37	ENSP00000398039
NX_Q2LD37	ENSP00000408229
NX_Q2LD37	ENSP00000410874
NX_Q2LD37	ENSP00000413018
NX_Q2M1K9	ENSP00000442321
NX_Q2M1K9	ENSP00000455061
NX_Q2M1K9	ENSP00000479288
NX_Q2M1P5	ENSP00000395906
NX_Q2M1Z3	ENSP00000418429
NX_Q2M218	ENSP00000354683
NX_Q2M218	ENSP00000400030
NX_Q2M218	ENSP00000407278
NX_Q2M218	ENSP00000408054
NX_Q2M218	ENSP00000480858
NX_Q2M218	ENSP00000485938
NX_Q2M243	ENSP00000463275
NX_Q2M296	ENSP00000438761
NX_Q2M296	ENSP00000454429
NX_Q2M296	ENSP00000454593
NX_Q2M296	ENSP00000454807
NX_Q2M296	ENSP00000455208
NX_Q2M296	ENSP00000455262
NX_Q2M296	ENSP00000455940
NX_Q2M296	ENSP00000456628
NX_Q2M296	ENSP00000456652
NX_Q2M296	ENSP00000456910
NX_Q2M296	ENSP00000457794
NX_Q2M296	ENSP00000458104
NX_Q2M296	ENSP00000480673
NX_Q2M2D7	ENSP00000458676
NX_Q2M2D7	ENSP00000460935
