NX_A0A087WTH1	MGI:5613213
NX_Q5RKV6	MGI:1919794
NX_Q5RL73	MGI:2442653
NX_Q5S007	MGI:1913975
NX_Q5SGD2	MGI:2139740
NX_Q5SNT2	MGI:1196277
NX_Q5SQ64	MGI:3616082
NX_Q5SQH8	MGI:1916912
NX_Q5SQI0	MGI:1913869
NX_Q5SQN1	MGI:1915076
NX_Q5SQQ9	MGI:1277163
NX_Q5SQS7	MGI:1925182
NX_Q5SQS8	MGI:1914681
NX_Q5SR56	MGI:1913881
NX_Q5SRD1	MGI:1858317
NX_Q5SRE5	MGI:2446190
NX_Q5SRE7	MGI:3612860
NX_Q5SRH9	MGI:2444350
NX_Q5SRI9	MGI:2444484
NX_Q5SRN2	MGI:3039565
NX_Q5SRR4	MGI:2148974
NX_Q5SSG8	MGI:3779983
NX_Q5SSJ5	MGI:109369
NX_Q5SSQ6	MGI:2388100
NX_Q5ST30	MGI:1916165
NX_Q5SV17	MGI:3648074
NX_Q5SV97	MGI:1921433
NX_Q5SVJ3	MGI:1916678
NX_Q5SVQ8	MGI:2444487
NX_Q5SVS4	MGI:1914804
NX_Q5SVZ6	MGI:1915560
NX_Q5SW24	MGI:1920347
NX_Q5SW79	MGI:1918348
NX_Q5SW96	MGI:2140175
NX_Q5SWA1	MGI:2444211
NX_Q5SWH9	MGI:3045357
NX_Q5SWX8	MGI:2385108
NX_Q5SXH7	MGI:2443041
NX_Q5SXM2	MGI:2443935
NX_Q5SXM8	MGI:106559
NX_Q5SY16	MGI:1921285
NX_Q5SY80	MGI:3647531
NX_Q5SY80	MGI:5589632
NX_Q5SYB0	MGI:2446274
NX_Q5SYC1	MGI:2443223
NX_Q5SYE7	MGI:106390
NX_Q5SZB4	MGI:1923631
NX_Q5SZD1	MGI:1918833
NX_Q5SZD4	MGI:3647683
NX_Q5SZI1	MGI:3588210
NX_Q5SZJ8	MGI:2444572
NX_Q5SZK8	MGI:2444465
NX_Q5SZL2	MGI:3642684
NX_Q5SZQ8	MGI:1926034
NX_Q5T011	MGI:3033336
NX_Q5T013	MGI:1915430
NX_Q5T036	MGI:1915378
NX_Q5T089	MGI:1924116
NX_Q5T0B9	MGI:2652839
NX_Q5T0D9	MGI:1915058
NX_Q5T0F9	MGI:2443076
NX_Q5T0J7	MGI:1920685
NX_Q5T0L3	MGI:1924175
NX_Q5T0N1	MGI:1923920
NX_Q5T0N5	MGI:1925642
NX_Q5T0T0	MGI:1919029
NX_Q5T0U0	MGI:1918358
NX_Q5T0W9	MGI:2685362
NX_Q5T0Z8	MGI:2146908
NX_Q5T124	MGI:1914836
NX_Q5T160	MGI:1923596
NX_Q5T197	MGI:1925022
NX_Q5T1A1	MGI:2685606
NX_Q5T1B0	MGI:1924602
NX_Q5T1C6	MGI:1923028
NX_Q5T1M5	MGI:2444782
NX_Q5T1N1	MGI:3584453
NX_Q5T1Q4	MGI:2139810
NX_Q5T1R4	MGI:106589
NX_Q5T1S8	MGI:2444888
NX_Q5T1V6	MGI:1915247
NX_Q5T200	MGI:1914552
NX_Q5T215	MGI:3642034
NX_Q5T230	MGI:1276125
NX_Q5T280	MGI:106544
NX_Q5T292	MGI:1916319
NX_Q5T2D2	MGI:2147038
NX_Q5T2D3	MGI:1920412
NX_Q5T2E6	MGI:1918867
NX_Q5T2N8	MGI:1919214
NX_Q5T2R2	MGI:1889278
NX_Q5T2S8	MGI:1922184
NX_Q5T2T1	MGI:1922989
NX_Q5T2W1	MGI:1928901
NX_Q5T3F8	MGI:2387609
NX_Q5T3I0	MGI:1913864
NX_Q5T3J3	MGI:2445214
NX_Q5T3U5	MGI:2386976
NX_Q5T440	MGI:3041174
NX_Q5T442	MGI:2153060
NX_Q5T447	MGI:1923858
NX_Q5T481	MGI:1920963
NX_Q5T4B2	MGI:2139134
NX_Q5T4D3	MGI:1921050
NX_Q5T4F4	MGI:1919602
NX_Q5T4F7	MGI:1860298
NX_Q5T4H9	MGI:1925190
NX_Q5T4S7	MGI:1916366
NX_Q5T4T1	MGI:3647046
NX_Q5T4T6	MGI:2685114
NX_Q5T4W7	MGI:1333791
NX_Q5T5A4	MGI:1922754
NX_Q5T5A8	MGI:1913594
NX_Q5T5C0	MGI:1926058
NX_Q5T5J6	MGI:1914125
NX_Q5T5M9	MGI:2443297
NX_Q5T5N4	MGI:1914181
NX_Q5T5P2	MGI:95454
NX_Q5T5S1	MGI:1924308
NX_Q5T5U3	MGI:1918685
NX_Q5T5X7	MGI:2677212
NX_Q5T5Y3	MGI:3036242
NX_Q5T601	MGI:1924846
NX_Q5T619	MGI:2685049
NX_Q5T653	MGI:1351622
NX_Q5T655	MGI:2685815
NX_Q5T681	MGI:1914015
NX_Q5T686	MGI:1916784
NX_Q5T699	MGI:3644617
NX_Q5T6C5	MGI:1919772
NX_Q5T6F0	MGI:1916220
NX_Q5T6F2	MGI:1916176
NX_Q5T6J7	MGI:1922981
NX_Q5T6L9	MGI:1917317
NX_Q5T6S3	MGI:1921266
NX_Q5T6V5	MGI:1917403
NX_Q5T6X4	MGI:1924546
NX_Q5T6X5	MGI:2429498
NX_Q5T700	MGI:3652166
NX_Q5T749	MGI:1920981
NX_Q5T750	MGI:1913783
NX_Q5T752	MGI:1913453
NX_Q5T764	MGI:2148249
NX_Q5T764	MGI:3650685
NX_Q5T764	MGI:99450
NX_Q5T7B8	MGI:1918345
NX_Q5T7M4	MGI:1914639
NX_Q5T7M9	MGI:1914516
NX_Q5T7N2	MGI:3578435
NX_Q5T7N3	MGI:3043381
NX_Q5T7P8	MGI:1859544
NX_Q5T7R7	MGI:1914896
NX_Q5T7V8	MGI:2138271
NX_Q5T7W0	MGI:1919950
NX_Q5T7W7	MGI:3039624
NX_Q5T848	MGI:2441697
NX_Q5T870	MGI:1925680
NX_Q5T871	MGI:1916582
NX_Q5T890	MGI:1923501
NX_Q5T8A7	MGI:2685193
NX_Q5T8D3	MGI:1921409
NX_Q5T8I3	MGI:3036259
NX_Q5T8I9	MGI:1913965
NX_Q5T8P6	MGI:1921463
NX_Q5T953	MGI:1919750
NX_Q5T9A4	MGI:1919214
NX_Q5T9C2	MGI:2138935
NX_Q5T9C9	MGI:2448520
NX_Q5T9G4	MGI:1914895
NX_Q5T9L3	MGI:1915401
NX_Q5T9S5	MGI:1922974
NX_Q5T9Z0	MGI:2668439
NX_Q5T9Z0	MGI:3646829
NX_Q5TA31	MGI:1914224
NX_Q5TA45	MGI:1919207
NX_Q5TA50	MGI:1933107
NX_Q5TA77	MGI:1916770
NX_Q5TA89	MGI:104876
NX_Q5TAA0	MGI:3045307
NX_Q5TAB7	MGI:2685968
NX_Q5TAH2	MGI:3648765
NX_Q5TAP6	MGI:2445092
NX_Q5TAQ9	MGI:91860
NX_Q5TAT6	MGI:1277201
NX_Q5TAX3	MGI:2445126
NX_Q5TB30	MGI:1923381
NX_Q5TB80	MGI:1925343
NX_Q5TBA9	MGI:2443895
NX_Q5TBB1	MGI:1914403
NX_Q5TBC7	MGI:2685412
NX_Q5TBE3	MGI:1918150
NX_Q5TBK1	MGI:2140872
NX_Q5TC12	MGI:2180560
NX_Q5TC63	MGI:1914040
NX_Q5TC79	MGI:2444467
NX_Q5TC82	MGI:2685397
NX_Q5TC84	MGI:1917405
NX_Q5TCH4	MGI:3611747
NX_Q5TCH4	MGI:88612
NX_Q5TCQ9	MGI:1923484
NX_Q5TCS8	MGI:2685080
NX_Q5TCX8	MGI:2385307
NX_Q5TCY1	MGI:2147036
NX_Q5TCZ1	MGI:1298393
NX_Q5TD94	MGI:3027894
NX_Q5TD97	MGI:1913192
NX_Q5TDH0	MGI:1917244
NX_Q5TDP6	MGI:2672844
NX_Q5TEA3	MGI:1923029
NX_Q5TEA6	MGI:2684964
NX_Q5TEC3	MGI:2139736
NX_Q5TEJ8	MGI:2446213
NX_Q5TEU4	MGI:1916737
NX_Q5TEZ5	MGI:2684982
NX_Q5TF21	MGI:1914662
NX_Q5TF39	MGI:1919295
NX_Q5TF39	MGI:2143575
NX_Q5TF39	MGI:2446139
NX_Q5TF39	MGI:3035041
NX_Q5TF39	MGI:3773841
NX_Q5TF58	MGI:2140675
NX_Q5TFE4	MGI:2442446
NX_Q5TFG8	MGI:1922372
NX_Q5TFQ8	MGI:2444824
NX_Q5TFQ8	MGI:3779828
NX_Q5TFQ8	MGI:3807521
NX_Q5TG30	MGI:3649852
NX_Q5TGI0	MGI:1923382
NX_Q5TGI4	MGI:2444815
NX_Q5TGJ6	MGI:1194493
NX_Q5TGL8	MGI:1914145
NX_Q5TGP6	MGI:1925508
NX_Q5TGS1	MGI:104877
NX_Q5TGU0	MGI:1917276
NX_Q5TGY1	MGI:1924306
NX_Q5TGY3	MGI:2444218
NX_Q5TGZ0	MGI:1913628
NX_Q5TH69	MGI:106387
NX_Q5TH74	MGI:1926056
NX_Q5THJ4	MGI:2448530
NX_Q5THK1	MGI:2443658
NX_Q5THR3	MGI:1924877
NX_Q5TIA1	MGI:3028590
NX_Q5TID7	MGI:1922145
NX_Q5TIE3	MGI:1922968
NX_Q5TKA1	MGI:1919818
NX_Q5TYM5	MGI:1919669
NX_Q5TYW1	MGI:1923640
NX_Q5TYW1	MGI:3648947
NX_Q5TYW1	MGI:3650906
NX_Q5TZ20	MGI:3031217
NX_Q5TZA2	MGI:3529431
NX_Q5TZF3	MGI:1921094
NX_Q5TZJ5	MGI:1925374
NX_Q5U3C3	MGI:2148020
NX_Q5U4P2	MGI:2685014
NX_Q5U5Q3	MGI:2652843
NX_Q5U5R9	MGI:2442663
NX_Q5U5X0	MGI:1922780
NX_Q5U5X8	MGI:3605543
NX_Q5U5Z8	MGI:2443254
NX_Q5U623	MGI:1922579
NX_Q5U623	MGI:5454169
NX_Q5U649	MGI:3605234
NX_Q5U651	MGI:1917153
NX_Q5UAW9	MGI:2442046
NX_Q5UCC4	MGI:1916933
NX_Q5UE93	MGI:2144613
NX_Q5UIP0	MGI:1098622
NX_Q5VIR6	MGI:1915549
NX_Q5VSG8	MGI:2684896
NX_Q5VSL9	MGI:2443884
NX_Q5VST6	MGI:1917816
NX_Q5VST9	MGI:2681862
NX_Q5VSY0	MGI:1891694
NX_Q5VT06	MGI:1921331
NX_Q5VT25	MGI:2441841
NX_Q5VT40	MGI:2443050
NX_Q5VT52	MGI:1922387
NX_Q5VT66	MGI:1913362
NX_Q5VT79	MGI:1201374
NX_Q5VT97	MGI:3036264
NX_Q5VT98	MGI:3712553
NX_Q5VT99	MGI:2442845
NX_Q5VTB9	MGI:1913993
NX_Q5VTD9	MGI:1276578
NX_Q5VTE6	MGI:1196310
NX_Q5VTH2	MGI:1922722
NX_Q5VTH9	MGI:2385328
NX_Q5VTJ3	MGI:2444612
NX_Q5VTL7	MGI:2443535
NX_Q5VTL8	MGI:1914171
NX_Q5VTQ0	MGI:1917113
NX_Q5VTR2	MGI:1925927
NX_Q5VTT2	MGI:1914733
NX_Q5VTT5	MGI:2685280
NX_Q5VTY9	MGI:2444681
NX_Q5VU13	MGI:3642995
NX_Q5VU36	MGI:1925374
NX_Q5VU43	MGI:1891434
NX_Q5VU57	MGI:1918244
NX_Q5VU65	MGI:1924845
NX_Q5VU69	MGI:1920795
NX_Q5VU92	MGI:2444462
NX_Q5VU97	MGI:2444177
NX_Q5VUA4	MGI:1889348
NX_Q5VUB5	MGI:2442917
NX_Q5VUD6	MGI:1927576
NX_Q5VUE5	MGI:1916799
NX_Q5VUG0	MGI:2447794
NX_Q5VUJ6	MGI:2147870
NX_Q5VUJ9	MGI:1915476
NX_Q5VUM1	MGI:1915252
NX_Q5VUY0	MGI:2685281
NX_Q5VUY2	MGI:3650257
NX_Q5VV17	MGI:1918448
NX_Q5VV41	MGI:2446219
NX_Q5VV42	MGI:1921765
NX_Q5VV43	MGI:3036268
NX_Q5VV52	MGI:3041163
NX_Q5VV63	MGI:2147749
NX_Q5VV67	MGI:2385096
NX_Q5VVC0	MGI:1923671
NX_Q5VVH5	MGI:1929475
NX_Q5VVJ2	MGI:2444584
NX_Q5VVM6	MGI:1920582
NX_Q5VVP1	MGI:1925374
NX_Q5VVQ6	MGI:2442596
NX_Q5VVW2	MGI:2139309
NX_Q5VVX9	MGI:3588216
NX_Q5VVY1	MGI:2685053
NX_Q5VW00	MGI:2445178
NX_Q5VW32	MGI:1918928
NX_Q5VW36	MGI:2676921
NX_Q5VW38	MGI:2139054
NX_Q5VWC8	MGI:1914025
NX_Q5VWG9	MGI:2388097
NX_Q5VWI1	MGI:1917821
NX_Q5VWJ9	MGI:2443882
NX_Q5VWK5	MGI:2181693
NX_Q5VWM4	MGI:2140473
NX_Q5VWM6	MGI:2156377
NX_Q5VWM6	MGI:2156389
NX_Q5VWM6	MGI:3703005
NX_Q5VWN6	MGI:2145274
NX_Q5VWP2	MGI:1921895
NX_Q5VWP3	MGI:1916892
NX_Q5VWQ0	MGI:2444993
NX_Q5VWQ8	MGI:1916851
NX_Q5VWT5	MGI:2685466
NX_Q5VWW1	MGI:2387350
NX_Q5VWX1	MGI:2159649
NX_Q5VWZ2	MGI:2385115
NX_Q5VX52	MGI:1918201
NX_Q5VX71	MGI:2138351
NX_Q5VXD3	MGI:2686498
NX_Q5VXH4	MGI:3649940
NX_Q5VXH5	MGI:2140473
NX_Q5VXI9	MGI:1917416
NX_Q5VXJ0	MGI:2679259
NX_Q5VXM1	MGI:3045328
NX_Q5VXT5	MGI:1328311
NX_Q5VXU1	MGI:1923447
NX_Q5VXU3	MGI:1344694
NX_Q5VXU9	MGI:2140313
NX_Q5VY09	MGI:1337072
NX_Q5VY43	MGI:1920432
NX_Q5VYJ5	MGI:1928271
NX_Q5VYK3	MGI:2140220
NX_Q5VYM1	MGI:1914567
NX_Q5VYP0	MGI:1925374
NX_Q5VYS4	MGI:1917967
NX_Q5VYS8	MGI:2387179
NX_Q5VYV0	MGI:1347468
NX_Q5VYV7	MGI:1921493
NX_Q5VYX0	MGI:1915045
NX_Q5VYY1	MGI:1277101
NX_Q5VYY2	MGI:1926003
NX_Q5VZ03	MGI:1922374
NX_Q5VZ18	MGI:1099462
NX_Q5VZ46	MGI:2672904
NX_Q5VZ52	MGI:1922745
NX_Q5VZ66	MGI:1921254
NX_Q5VZ72	MGI:1916564
NX_Q5VZ89	MGI:1914769
NX_Q5VZB9	MGI:2653627
NX_Q5VZE5	MGI:1925939
NX_Q5VZF2	MGI:2145597
NX_Q5VZI3	MGI:1913920
NX_Q5VZK9	MGI:1915982
NX_Q5VZL5	MGI:1915035
NX_Q5VZM2	MGI:3038613
NX_Q5VZP5	MGI:2685055
NX_Q5VZQ5	MGI:1921058
NX_Q5VZV1	MGI:3611450
NX_Q5VZY2	MGI:2685936
NX_Q5W041	MGI:1918132
NX_Q5W0A0	MGI:1922522
NX_Q5W0B1	MGI:1919736
NX_Q5W0B7	MGI:1919309
NX_Q5W0N0	MGI:3781620
NX_Q5W0Q7	MGI:2442342
NX_Q5W0U4	MGI:2177191
NX_Q5W0V3	MGI:2147545
NX_Q5W0Z9	MGI:1923215
NX_Q5W111	MGI:1913924
NX_Q5W186	MGI:1340053
NX_Q5W5W9	MGI:1098222
NX_Q5W5X9	MGI:1914259
NX_Q5XG87	MGI:2682295
NX_Q5XG92	MGI:2384581
NX_Q5XG99	MGI:1922349
NX_Q5XKE5	MGI:2385030
NX_Q5XKK7	MGI:1925573
NX_Q5XKL5	MGI:3646208
NX_Q5XKP0	MGI:2442174
NX_Q5XKR4	MGI:99835
NX_Q5XPI4	MGI:2148796
NX_Q5XUX0	MGI:1354708
NX_Q5XUX1	MGI:1915878
NX_Q5XX13	MGI:3052463
NX_Q5XXA6	MGI:2142149
NX_Q5Y7A7	MGI:95901
NX_Q5YKI7	MGI:3055306
NX_Q5ZPR3	MGI:2183926
NX_Q60I27	MGI:2447532
NX_Q629K1	MGI:3650048
NX_Q63HK3	MGI:2444060
NX_Q63HK5	MGI:2442819
NX_Q63HM1	MGI:2448704
NX_Q63HM2	MGI:1914958
NX_Q63HM9	MGI:2442605
NX_Q63HN8	MGI:1289196
NX_Q63HQ0	MGI:2384822
NX_Q63HQ2	MGI:2146149
NX_Q63HR2	MGI:2387586
NX_Q63ZE4	MGI:2442751
NX_Q63ZY3	MGI:2384568
NX_Q641Q2	MGI:106463
NX_Q641Q3	MGI:2384806
NX_Q643R3	MGI:2138993
NX_Q64ET8	MGI:3035485
NX_Q64ET8	MGI:3643939
NX_Q64ET8	MGI:3643940
NX_Q64ET8	MGI:3644083
NX_Q64ET8	MGI:3647962
NX_Q64ET8	MGI:3647970
NX_Q64ET8	MGI:3648177
NX_Q64ET8	MGI:3648470
NX_Q64ET8	MGI:3779574
NX_Q64ET8	MGI:3779576
NX_Q64ET8	MGI:3782845
NX_Q64ET8	MGI:3782846
NX_Q64ET8	MGI:3805017
NX_Q64LD2	MGI:3045255
NX_Q658L1	MGI:1914618
NX_Q658N2	MGI:2448493
NX_Q658P3	MGI:1915678
NX_Q658Y4	MGI:1277178
NX_Q659A1	MGI:2135947
NX_Q659C4	MGI:1914604
NX_Q66GS9	MGI:2681869
NX_Q66K14	MGI:1924045
NX_Q66K41	MGI:3608347
NX_Q66K64	MGI:2684420
NX_Q66K66	MGI:2443133
NX_Q66K74	MGI:2443304
NX_Q66K79	MGI:88487
NX_Q66K89	MGI:109530
NX_Q66LE6	MGI:1289252
NX_Q66PJ3	MGI:1929500
NX_Q674R7	MGI:2685420
NX_Q674X7	MGI:1918779
NX_Q676U5	MGI:1924290
NX_Q67FW5	MGI:2441705
NX_Q684P5	MGI:3028623
NX_Q685J3	MGI:1203527
NX_Q687X5	MGI:1923560
NX_Q68BL7	MGI:2444741
NX_Q68BL8	MGI:2443310
NX_Q68CJ6	MGI:2685446
NX_Q68CJ9	MGI:2384786
NX_Q68CK6	MGI:2385289
NX_Q68CL5	MGI:1913898
NX_Q68CP4	MGI:1196297
NX_Q68CP9	MGI:1924294
NX_Q68CQ1	MGI:2685873
NX_Q68CQ4	MGI:2138080
NX_Q68CQ7	MGI:1923735
NX_Q68CR1	MGI:1916941
NX_Q68CR7	MGI:2387634
NX_Q68CZ1	MGI:1920563
NX_Q68CZ2	MGI:2443012
NX_Q68CZ6	MGI:2387633
NX_Q68D06	MGI:2445121
NX_Q68D06	MGI:2672859
NX_Q68D10	MGI:2142062
NX_Q68D42	MGI:2444167
NX_Q68D51	MGI:3036254
NX_Q68D91	MGI:1920102
NX_Q68DA7	MGI:101815
NX_Q68DC2	MGI:1922941
NX_Q68DD2	MGI:2685493
NX_Q68DE3	MGI:2685454
NX_Q68DH5	MGI:2444173
NX_Q68DK2	MGI:1924767
NX_Q68DK7	MGI:1921276
NX_Q68DL7	MGI:4936900
NX_Q68DN1	MGI:3045298
NX_Q68DN1	MGI:4937068
NX_Q68DN1	MGI:4937329
NX_Q68DQ2	MGI:2676311
NX_Q68DU8	MGI:1914659
NX_Q68DV7	MGI:2442609
NX_Q68DX3	MGI:2685472
NX_Q68E01	MGI:2140050
NX_Q68EM7	MGI:1917747
NX_Q68EN5	MGI:1921606
NX_Q68G74	MGI:1096343
NX_Q68G75	MGI:1922403
NX_Q68J44	MGI:3647127
NX_Q693B1	MGI:2448712
NX_Q695T7	MGI:1921588
NX_Q69YG0	MGI:1277176
NX_Q69YH5	MGI:1919787
NX_Q69YI7	MGI:1918504
NX_Q69YN2	MGI:1919752
NX_Q69YN4	MGI:1913435
NX_Q69YQ0	MGI:1921642
NX_Q69YU3	MGI:3617846
NX_Q69YU5	MGI:3698433
NX_Q69YW2	MGI:2138735
NX_Q69YZ2	MGI:3646343
NX_Q6A162	MGI:3629968
NX_Q6A163	MGI:3588208
NX_Q6A555	MGI:1914652
NX_Q6AHZ1	MGI:1919922
NX_Q6AI08	MGI:1919790
NX_Q6AI12	MGI:1918702
NX_Q6AI14	MGI:105074
NX_Q6AI39	MGI:2673855
NX_Q6AW86	MGI:2444641
NX_Q6AWC2	MGI:1261872
NX_Q6AZW8	MGI:3645415
NX_Q6AZY7	MGI:2444418
NX_Q6AZZ1	MGI:2142077
NX_Q6B0B8	MGI:2681860
NX_Q6B0I6	MGI:3606484
NX_Q6B8I1	MGI:1351599
NX_Q6BAA4	MGI:3576487
NX_Q6BCY4	MGI:2444415
NX_Q6BDI9	MGI:1913782
NX_Q6BDS2	MGI:3041238
NX_Q6BEB4	MGI:1927715
NX_Q6DCA0	MGI:2442711
NX_Q6DD87	MGI:1914359
NX_Q6DD88	MGI:1924270
NX_Q6DHV5	MGI:3645359
NX_Q6DHV7	MGI:1923144
NX_Q6DJT9	MGI:1891916
NX_Q6DKI1	MGI:1913479
NX_Q6DKI7	MGI:5596028
NX_Q6DKJ4	MGI:109331
NX_Q6DKK2	MGI:1920045
NX_Q6DN12	MGI:2685335
NX_Q6DN14	MGI:1926021
NX_Q6DN72	MGI:3618339
NX_Q6DN90	MGI:1196356
NX_Q6DT37	MGI:2652845
NX_Q6DWJ6	MGI:2685341
NX_Q6E0U4	MGI:1920962
NX_Q6E213	MGI:3045345
NX_Q6EBC2	MGI:1923649
NX_Q6EEV4	MGI:107282
NX_Q6EIG7	MGI:1861231
NX_Q6EKJ0	MGI:2149780
NX_Q6EMB2	MGI:2443657
NX_Q6EMK4	MGI:2177651
NX_Q6F5E8	MGI:2685431
NX_Q6FHJ7	MGI:892010
NX_Q6FI13	MGI:2448283
NX_Q6FI13	MGI:96097
NX_Q6FI81	MGI:1922083
NX_Q6FIF0	MGI:1929510
NX_Q6GMV2	MGI:108048
NX_Q6GMV3	MGI:1916959
NX_Q6GPH4	MGI:3505735
NX_Q6GPH4	MGI:3772572
NX_Q6GPH6	MGI:1920588
NX_Q6GPI1	MGI:88559
NX_Q6GQQ9	MGI:2654703
NX_Q6GTS8	MGI:2442939
NX_Q6GTX8	MGI:105492
NX_Q6GV28	MGI:1922917
NX_Q6GYQ0	MGI:1931050
NX_Q6H8Q1	MGI:2385758
NX_Q6H9L7	MGI:2685110
NX_Q6HA08	MGI:3046414
NX_Q6I9Y2	MGI:1913481
NX_Q6IA17	MGI:1344402
NX_Q6IA69	MGI:1926164
NX_Q6IA86	MGI:1889642
NX_Q6IAA8	MGI:1913758
NX_Q6IAN0	MGI:2384931
NX_Q6IB77	MGI:2147502
NX_Q6IBS0	MGI:1346078
NX_Q6IBW4	MGI:1289164
NX_Q6IC98	MGI:2676308
NX_Q6ICB0	MGI:106313
NX_Q6ICB4	MGI:2443609
NX_Q6ICC9	MGI:2675858
NX_Q6ICG6	MGI:2444899
NX_Q6ICG8	MGI:1921966
NX_Q6ICH7	MGI:1920148
NX_Q6ICI0	MGI:2685700
NX_Q6ICL3	MGI:101825
NX_Q6ICL7	MGI:2144150
NX_Q6IE36	MGI:3039594
NX_Q6IE37	MGI:3039594
NX_Q6IE38	MGI:3646952
NX_Q6IE81	MGI:1925835
NX_Q6IEE7	MGI:2685490
NX_Q6IEE8	MGI:1329005
NX_Q6IEE8	MGI:1329010
NX_Q6IEG0	MGI:1915047
NX_Q6IEU7	MGI:3030856
NX_Q6IEU7	MGI:3030857
NX_Q6IEV9	MGI:3031035
NX_Q6IEV9	MGI:3031039
NX_Q6IEV9	MGI:3031040
NX_Q6IEY1	MGI:3031137
NX_Q6IEZ7	MGI:3030162
NX_Q6IF36	MGI:3030063
NX_Q6IF42	MGI:3030071
NX_Q6IF42	MGI:3030275
NX_Q6IF42	MGI:3030278
NX_Q6IF63	MGI:3030526
NX_Q6IF82	MGI:3031090
NX_Q6IF99	MGI:3030204
NX_Q6IFG1	MGI:3030505
NX_Q6IFG1	MGI:3030509
NX_Q6IFH4	MGI:3031249
NX_Q6IFH4	MGI:3031250
NX_Q6IFN5	MGI:3030707
NX_Q6IMI4	MGI:1920921
NX_Q6IMI6	MGI:102928
NX_Q6IMN6	MGI:2448541
NX_Q6IN84	MGI:2443470
NX_Q6IN85	MGI:1915984
NX_Q6IPM2	MGI:1921489
NX_Q6IPR1	MGI:1914886
NX_Q6IPR3	MGI:2445040
NX_Q6IPT2	MGI:1922788
NX_Q6IPT4	MGI:1919657
NX_Q6IPU0	MGI:1913586
NX_Q6IPW1	MGI:3643566
NX_Q6IPX3	MGI:1913354
NX_Q6IPX3	MGI:1923939
NX_Q6IQ16	MGI:1924107
NX_Q6IQ19	MGI:1920670
NX_Q6IQ20	MGI:2140885
NX_Q6IQ21	MGI:2445100
NX_Q6IQ22	MGI:894284
NX_Q6IQ23	MGI:2445094
NX_Q6IQ26	MGI:1201681
NX_Q6IQ32	MGI:2448562
NX_Q6IQ49	MGI:2384788
NX_Q6IQ55	MGI:2155779
NX_Q6IS14	MGI:3643585
NX_Q6IS24	MGI:2137594
NX_Q6ISB3	MGI:2182543
NX_Q6ISU1	MGI:104857
NX_Q6IWH7	MGI:3052714
NX_Q6J272	MGI:3605773
NX_Q6J4K2	MGI:2180781
NX_Q6J9G0	MGI:2141396
NX_Q6JBY9	MGI:2676394
NX_Q6JEL2	MGI:2181067
NX_Q6JQN1	MGI:1919235
NX_Q6JVE5	MGI:1924951
NX_Q6JVE6	MGI:1925000
NX_Q6JVE9	MGI:2135945
NX_Q6KB66	MGI:1921377
NX_Q6KC79	MGI:1913976
NX_Q6KCM7	MGI:1915913
NX_Q6KF10	MGI:95689
NX_Q6L8G9	MGI:3780431
NX_Q6L8H1	MGI:1918873
NX_Q6L8H4	MGI:3642359
NX_Q6L8Q7	MGI:2443226
NX_Q6L9W6	MGI:3041155
NX_Q6MZM0	MGI:2685355
NX_Q6MZM9	MGI:1921029
NX_Q6MZP7	MGI:2140902
NX_Q6MZQ0	MGI:1919696
NX_Q6MZT1	MGI:106334
NX_Q6MZW2	MGI:2443199
NX_Q6MZZ7	MGI:2685789
NX_Q6N021	MGI:2443298
NX_Q6N022	MGI:2447063
NX_Q6N043	MGI:2384583
NX_Q6N063	MGI:1913877
NX_Q6N069	MGI:1914147
NX_Q6N075	MGI:2145901
NX_Q6NS38	MGI:2141032
NX_Q6NSI3	MGI:1919225
NX_Q6NSI4	MGI:2147848
NX_Q6NSI8	MGI:1918925
NX_Q6NSJ0	MGI:2140300
NX_Q6NSJ2	MGI:3642959
NX_Q6NSJ5	MGI:1919517
NX_Q6NSX1	MGI:1915179
NX_Q6NSZ9	MGI:3647079
NX_Q6NT16	MGI:1923556
NX_Q6NT32	MGI:1915185
NX_Q6NT55	MGI:2445210
NX_Q6NT76	MGI:2445066
NX_Q6NT89	MGI:1916789
NX_Q6NTE8	MGI:1915317
NX_Q6NTF9	MGI:1915612
NX_Q6NUI2	MGI:2684962
NX_Q6NUI6	MGI:3036284
NX_Q6NUJ1	MGI:1924193
NX_Q6NUJ2	MGI:2143099
NX_Q6NUJ5	MGI:2142008
NX_Q6NUK1	MGI:1917160
NX_Q6NUK4	MGI:88930
NX_Q6NUM6	MGI:2141161
NX_Q6NUM9	MGI:1914692
NX_Q6NUN0	MGI:2444086
NX_Q6NUN7	MGI:1918239
NX_Q6NUN9	MGI:1916478
NX_Q6NUP7	MGI:1921771
NX_Q6NUQ1	MGI:1916233
NX_Q6NUQ4	MGI:1916046
NX_Q6NUS6	MGI:1914840
NX_Q6NUS8	MGI:2145969
NX_Q6NUS8	MGI:2146055
NX_Q6NUT2	MGI:2444662
NX_Q6NUT3	MGI:3604804
NX_Q6NV74	MGI:1919347
NX_Q6NV75	MGI:1916157
NX_Q6NVH7	MGI:1914212
NX_Q6NVU6	MGI:1917490
NX_Q6NVV3	MGI:1917951
NX_Q6NVV7	MGI:1919605
NX_Q6NVV9	MGI:104730
NX_Q6NVY1	MGI:1923792
NX_Q6NW29	MGI:2681000
NX_Q6NW34	MGI:2384836
NX_Q6NW40	MGI:1916049
NX_Q6NWY9	MGI:1925583
NX_Q6NXE6	MGI:1924063
NX_Q6NXG1	MGI:1917326
